"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0600000US1703106561","Bloom township, Cook County, Illinois","61493","4026","13254","2459","13691","2409","21501","2865","13047","2023","26086","2623","35407","3052","22636","3195","N","N","N","N","N","N","N","N","N","N","N","N","7213","2237","N","N","1655","988","2589","1005","18725","3168","19270","3091","3774","1019","8851","1546","6629","1493","57249","3973","15480","2383","60672","4103","7665","2167","53007","4808","57641","8461","(X)","(X)","21.6","3.5","22.3","4.1","35.0","3.7","21.2","3.0","42.4","3.2","57.6","3.2","36.8","5.3","N","N","N","N","N","N","N","N","N","N","N","N","11.7","3.7","N","N","2.7","1.6","4.2","1.6","30.5","4.6","31.3","4.6","6.1","1.5","14.4","2.3","10.8","2.4","93.1","2.0","25.2","3.7","(X)","(X)","12.6","3.8","87.4","3.8","(X)","(X)"
"0600000US1703107939","Bremen township, Cook County, Illinois","77052","3501","15204","2364","18733","2357","25969","2916","17146","2528","33736","2738","43316","2437","47133","4375","N","N","N","N","N","N","N","N","N","N","N","N","7457","1807","41856","4434","1653","815","3405","1179","22548","2863","22000","3385","6631","1439","14861","2142","5954","1350","71994","3544","20815","2509","75883","3473","6850","1926","69033","3692","66666","6897","(X)","(X)","19.7","2.7","24.3","3.5","33.7","3.3","22.3","2.9","43.8","2.5","56.2","2.5","61.2","4.5","N","N","N","N","N","N","N","N","N","N","N","N","9.7","2.4","54.3","4.6","2.1","1.1","4.4","1.5","29.3","3.5","28.6","3.9","8.6","1.9","19.3","2.7","7.7","1.7","93.4","1.8","27.0","3.2","(X)","(X)","9.0","2.5","91.0","2.5","(X)","(X)"
"0600000US1703114000","Chicago city, Cook County, Illinois","1872121","16892","476559","10035","546794","9599","524852","9792","323916","10402","888786","10687","983335","11467","984771","14939","595177","11438","106862","6098","5194","1663","N","N","129439","8840","49354","5169","408047","10987","735604","13846","81203","5657","141281","6614","400057","11448","372656","11182","112691","5807","462875","11315","301358","9913","1649637","16835","764233","13853","1827783","17275","259960","10396","1567823","19040","64679","1502","(X)","(X)","25.5","0.5","29.2","0.5","28.0","0.5","17.3","0.5","47.5","0.4","52.5","0.4","52.6","0.6","31.8","0.6","5.7","0.3","0.3","0.1","N","N","6.9","0.5","2.6","0.3","21.8","0.6","39.3","0.6","4.3","0.3","7.5","0.3","21.4","0.6","19.9","0.6","6.0","0.3","24.7","0.6","16.1","0.5","88.1","0.4","40.8","0.6","(X)","(X)","14.2","0.6","85.8","0.6","(X)","(X)"
"0600000US1703114364","Cicero township, Cook County, Illinois","42516","2920","15134","2279","10383","1620","12100","2224","4899","1047","20464","2178","22052","1994","16849","2738","N","N","N","N","N","N","N","N","22720","3489","N","N","36086","2962","N","N","4241","1044","5461","1599","14252","2096","12010","1761","2328","659","3347","804","877","490","32814","2701","4224","1089","41650","2969","4120","1160","37530","3104","51785","6834","(X)","(X)","35.6","4.7","24.4","3.9","28.5","4.3","11.5","2.4","48.1","3.5","51.9","3.5","39.6","6.3","N","N","N","N","N","N","N","N","53.4","6.9","N","N","84.9","3.6","N","N","10.0","2.3","12.8","3.7","33.5","4.5","28.2","3.5","5.5","1.5","7.9","1.9","2.1","1.1","77.2","3.7","9.9","2.5","(X)","(X)","9.9","2.8","90.1","2.8","(X)","(X)"
"0600000US1703123243","Elk Grove township, Cook County, Illinois","59711","3684","10032","2323","14724","2448","19883","2736","15072","2463","26802","2491","32909","2833","47447","3237","N","N","5253","1632","N","N","N","N","N","N","N","N","7810","2618","42628","4243","3419","1612","2987","1255","13334","1883","13663","2504","4589","1273","13259","2167","8460","1771","53305","4585","21719","2949","59583","3688","5153","1890","54430","3956","76702","9028","(X)","(X)","16.8","3.8","24.7","3.9","33.3","4.1","25.2","3.5","44.9","3.2","55.1","3.2","79.5","4.9","N","N","8.8","2.6","N","N","N","N","N","N","N","N","13.1","4.5","71.4","5.2","5.7","2.8","5.0","2.2","22.3","3.2","22.9","3.4","7.7","2.1","22.2","3.1","14.2","2.8","89.3","3.7","36.4","4.0","(X)","(X)","8.6","3.1","91.4","3.1","(X)","(X)"
"0600000US1703124582","Evanston city, Cook County, Illinois","52137","2266","14231","2252","10611","1538","15624","1470","11671","1793","23900","1989","28237","1905","38018","2470","8242","2224","3033","1155","N","N","N","N","N","N","N","N","3422","1453","36029","2474","384","397","1146","455","5099","1474","11326","1976","1242","680","15460","1900","17480","1866","50607","2156","32940","2758","45469","2636","5926","1934","39543","2548","88367","14361","(X)","(X)","27.3","4.0","20.4","3.0","30.0","2.9","22.4","3.1","45.8","3.1","54.2","3.1","72.9","4.1","15.8","4.2","5.8","2.2","N","N","N","N","N","N","N","N","6.6","2.7","69.1","4.7","0.7","0.8","2.2","0.9","9.8","2.7","21.7","3.7","2.4","1.3","29.7","3.4","33.5","3.5","97.1","1.2","63.2","4.9","(X)","(X)","13.0","4.0","87.0","4.0","(X)","(X)"
"0600000US1703132694","Hanover township, Cook County, Illinois","58678","4165","11577","2358","14769","2588","20128","3322","12204","2245","27360","2594","31318","2536","38634","4541","N","N","8714","2619","N","N","N","N","6381","2154","N","N","12575","2410","32850","4160","1740","612","3712","1031","14780","2395","12513","2165","5542","1440","13993","2277","6398","1370","53226","4139","20391","2878","58274","4210","3546","1485","54728","3773","80460","5680","(X)","(X)","19.7","4.2","25.2","4.1","34.3","4.4","20.8","3.5","46.6","2.6","53.4","2.6","65.8","5.4","N","N","14.9","4.2","N","N","N","N","10.9","3.9","N","N","21.4","4.4","56.0","5.1","3.0","1.0","6.3","1.7","25.2","3.5","21.3","3.5","9.4","2.3","23.8","3.5","10.9","2.2","90.7","2.1","34.8","4.2","(X)","(X)","6.1","2.4","93.9","2.4","(X)","(X)"
"0600000US1703143120","Leyden township, Cook County, Illinois","57108","3761","12050","2114","13442","1928","20442","2754","11174","2126","27324","2692","29784","2431","42859","4297","N","N","1713","868","N","N","N","N","9997","3185","N","N","21390","3536","31716","4040","4129","1669","3749","1046","16472","2346","14820","2269","5578","1376","8765","1658","3595","865","49230","3186","12360","1924","56727","3775","4134","1448","52593","3722","67268","4960","(X)","(X)","21.1","3.6","23.5","3.5","35.8","3.7","19.6","3.3","47.8","3.1","52.2","3.1","75.0","5.5","N","N","3.0","1.5","N","N","N","N","17.5","5.5","N","N","37.5","6.1","55.5","5.8","7.2","2.7","6.6","1.8","28.8","3.6","26.0","4.1","9.8","2.3","15.3","2.7","6.3","1.5","86.2","3.3","21.6","3.1","(X)","(X)","7.3","2.5","92.7","2.5","(X)","(X)"
"0600000US1703145447","Lyons township, Cook County, Illinois","76096","3471","9924","1668","18856","2473","28405","2691","18911","2630","35747","2272","40349","2349","62612","3782","N","N","N","N","N","N","N","N","2235","1156","N","N","10888","2353","53776","4118","2163","1013","4055","1420","18848","2705","15342","1942","4876","1280","19208","2160","11604","1853","69878","3620","30812","2865","74823","3485","4815","1285","70008","3533","78389","6189","(X)","(X)","13.0","2.0","24.8","3.4","37.3","2.9","24.9","3.1","47.0","2.0","53.0","2.0","82.3","3.5","N","N","N","N","N","N","N","N","2.9","1.5","N","N","14.3","3.2","70.7","4.2","2.8","1.3","5.3","1.9","24.8","3.2","20.2","2.3","6.4","1.7","25.2","2.7","15.2","2.4","91.8","2.2","40.5","3.5","(X)","(X)","6.4","1.7","93.6","1.7","(X)","(X)"
"0600000US1703146162","Maine township, Cook County, Illinois","98792","3560","15928","2498","20188","2397","35223","2910","27453","2849","46891","2816","51901","2603","73769","4700","N","N","14116","3112","N","N","N","N","N","N","N","N","10315","3001","68559","4524","4150","1562","5460","1542","22988","2981","18781","1988","6831","1163","27683","3301","12899","1723","89182","4122","40582","3620","96639","3634","4820","1271","91819","3864","79186","10639","(X)","(X)","16.1","2.4","20.4","2.3","35.7","2.6","27.8","2.8","47.5","2.1","52.5","2.1","74.7","3.8","N","N","14.3","3.0","N","N","N","N","N","N","N","N","10.4","3.0","69.4","3.8","4.2","1.6","5.5","1.6","23.3","2.7","19.0","1.9","6.9","1.2","28.0","3.2","13.1","1.7","90.3","2.3","41.1","3.4","(X)","(X)","5.0","1.3","95.0","1.3","(X)","(X)"
"0600000US1703153013","Niles township, Cook County, Illinois","71225","3500","12736","2026","14323","1789","22399","2304","21767","2797","34630","2068","36595","2388","44036","3312","N","N","20874","3029","N","N","N","N","N","N","N","N","6180","2024","39509","2953","3091","931","3640","1093","13582","2065","13268","1913","5637","1262","19110","2025","12897","1745","64494","3493","32007","2672","69875","3551","5557","1906","64318","4333","85887","11588","(X)","(X)","17.9","2.5","20.1","2.7","31.4","2.9","30.6","3.4","48.6","1.9","51.4","1.9","61.8","3.8","N","N","29.3","3.8","N","N","N","N","N","N","N","N","8.7","2.8","55.5","3.6","4.3","1.3","5.1","1.5","19.1","2.7","18.6","2.4","7.9","1.7","26.8","2.7","18.1","2.4","90.5","2.1","44.9","3.5","(X)","(X)","8.0","2.8","92.0","2.8","(X)","(X)"
"0600000US1703153676","Northfield township, Cook County, Illinois","60808","2741","6009","1752","11012","1749","23804","2272","19983","2323","28988","1858","31820","1863","51278","3597","N","N","6627","1419","N","N","N","N","N","N","N","N","N","N","49956","3620","539","268","1641","773","6047","1272","8761","1525","2471","689","21759","2656","19590","2105","58628","3016","41349","2677","59542","2742","1784","744","57758","3014","129622","11473","(X)","(X)","9.9","2.7","18.1","3.2","39.1","3.1","32.9","3.3","47.7","2.1","52.3","2.1","84.3","3.1","N","N","10.9","2.4","N","N","N","N","N","N","N","N","N","N","82.2","3.2","0.9","0.4","2.7","1.3","9.9","2.0","14.4","2.4","4.1","1.1","35.8","3.5","32.2","3.7","96.4","1.4","68.0","3.2","(X)","(X)","3.0","1.3","97.0","1.3","(X)","(X)"
"0600000US1703156614","Orland township, Cook County, Illinois","75721","3362","12472","2126","16448","2683","26137","2835","20664","3094","36906","2267","38815","2505","67594","4268","N","N","4636","2574","N","N","N","N","N","N","N","N","N","N","63976","4534","1396","695","2386","1068","18076","2569","15641","2008","7289","1400","19616","2907","11317","1859","71939","3382","30933","3510","75381","3358","3175","1491","72206","3325","90740","16331","(X)","(X)","16.5","2.5","21.7","3.8","34.5","3.3","27.3","3.7","48.7","2.2","51.3","2.2","89.3","4.2","N","N","6.1","3.4","N","N","N","N","N","N","N","N","N","N","84.5","4.4","1.8","0.9","3.2","1.4","23.9","3.2","20.7","2.7","9.6","1.8","25.9","3.6","14.9","2.3","95.0","1.6","40.9","4.0","(X)","(X)","4.2","1.9","95.8","1.9","(X)","(X)"
"0600000US1703157238","Palatine township, Cook County, Illinois","69459","3426","9275","1588","19464","1998","25548","2624","15172","2105","34434","2096","35025","2066","54641","3641","N","N","7141","1571","N","N","N","N","2871","1562","N","N","6127","1613","51216","3800","1476","666","1718","714","12470","2016","12814","1957","5160","1112","22673","2161","13148","1658","66265","3241","35821","2522","69002","3444","3459","925","65543","3580","100517","6839","(X)","(X)","13.4","2.1","28.0","3.0","36.8","3.3","21.8","2.6","49.6","1.7","50.4","1.7","78.7","3.1","N","N","10.3","2.2","N","N","N","N","4.1","2.2","N","N","8.8","2.3","73.7","3.2","2.1","1.0","2.5","1.0","18.0","2.6","18.4","2.6","7.4","1.6","32.6","2.8","18.9","2.4","95.4","1.3","51.6","3.2","(X)","(X)","5.0","1.4","95.0","1.4","(X)","(X)"
"0600000US1703162133","Proviso township, Cook County, Illinois","100828","4646","21356","2884","22417","3060","34000","3462","23055","2921","48270","3513","52558","2933","53729","4142","N","N","N","N","N","N","N","N","9656","2580","N","N","23181","3413","41084","3151","3520","942","6318","1438","27363","3130","23954","2547","8522","1643","20570","2278","10581","1944","90990","4360","31151","2878","99889","4718","7292","2086","92597","4486","72039","8086","(X)","(X)","21.2","2.7","22.2","3.3","33.7","2.7","22.9","2.5","47.9","2.3","52.1","2.3","53.3","3.5","N","N","N","N","N","N","N","N","9.6","2.6","N","N","23.0","3.4","40.7","2.7","3.5","0.9","6.3","1.4","27.1","2.9","23.8","2.3","8.5","1.5","20.4","2.1","10.5","1.9","90.2","1.7","30.9","2.6","(X)","(X)","7.3","2.0","92.7","2.0","(X)","(X)"
"0600000US1703163498","Rich township, Cook County, Illinois","60354","3941","13906","2906","10009","2182","21448","3183","14991","2803","29252","2747","31102","2726","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1034","1389","804","437","14760","2430","18440","2848","4227","1151","13958","3100","7131","1562","58516","3548","21089","3334","60010","3903","5856","2279","54154","4036","68255","10444","(X)","(X)","23.0","4.3","16.6","4.0","35.5","4.2","24.8","4.3","48.5","3.2","51.5","3.2","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.7","2.3","1.3","0.7","24.5","3.5","30.6","4.8","7.0","1.9","23.1","4.9","11.8","2.5","97.0","2.4","34.9","5.1","(X)","(X)","9.8","3.7","90.2","3.7","(X)","(X)"
"0600000US1703168016","Schaumburg township, Cook County, Illinois","86389","4826","16271","2529","18936","2263","33520","3304","17662","2339","41845","2879","44544","3358","63446","4895","N","N","13494","2504","N","N","N","N","2080","978","N","N","6744","2133","59200","4817","1004","475","3496","1254","19652","2614","19465","2211","7364","1291","22086","2530","13322","1666","81889","4729","35408","3124","85628","4793","3127","957","82501","4783","86784","4501","(X)","(X)","18.8","2.5","21.9","2.9","38.8","2.7","20.4","2.4","48.4","2.3","51.6","2.3","73.4","3.5","N","N","15.6","2.9","N","N","N","N","2.4","1.1","N","N","7.8","2.4","68.5","3.8","1.2","0.5","4.0","1.4","22.7","2.6","22.5","2.2","8.5","1.4","25.6","2.6","15.4","1.9","94.8","1.5","41.0","3.2","(X)","(X)","3.7","1.1","96.3","1.1","(X)","(X)"
"0600000US1703175198","Thornton township, Cook County, Illinois","120728","4872","28221","3608","24609","2855","45239","3326","22659","2821","55665","3829","65063","4121","28536","4211","86575","5585","N","N","N","N","N","N","N","N","N","N","12909","3271","N","N","3036","820","9136","1732","40066","3901","35537","3190","10343","1785","15154","2545","7456","1530","108556","5057","22610","3091","119269","4984","18544","3365","100725","6245","50547","3567","(X)","(X)","23.4","2.5","20.4","2.6","37.5","2.1","18.8","2.3","46.1","2.6","53.9","2.6","23.6","3.4","71.7","3.5","N","N","N","N","N","N","N","N","N","N","10.7","2.7","N","N","2.5","0.7","7.6","1.4","33.2","2.8","29.4","2.6","8.6","1.4","12.6","1.9","6.2","1.3","89.9","1.6","18.7","2.3","(X)","(X)","15.5","2.9","84.5","2.9","(X)","(X)"
"0600000US1703181100","Wheeling township, Cook County, Illinois","97378","5123","12948","2238","23274","2790","35769","2952","25387","2800","47945","2944","49433","3257","81148","4511","N","N","7877","1809","N","N","N","N","4790","1753","1706","832","13029","2952","73327","4959","1422","526","3691","902","20117","2612","15865","2312","8780","1714","30000","2694","17503","2165","92265","5311","47503","3558","96361","5145","4315","1194","92046","4891","97110","7276","(X)","(X)","13.3","2.2","23.9","2.5","36.7","2.6","26.1","2.4","49.2","1.8","50.8","1.8","83.3","2.4","N","N","8.1","1.7","N","N","N","N","4.9","1.8","1.8","0.8","13.4","3.0","75.3","3.2","1.5","0.5","3.8","1.0","20.7","2.4","16.3","2.0","9.0","1.6","30.8","2.6","18.0","2.0","94.7","1.1","48.8","3.1","(X)","(X)","4.5","1.2","95.5","1.2","(X)","(X)"
"0600000US1703183531","Worth township, Cook County, Illinois","108276","3628","17141","2618","26750","2680","35893","3318","28492","3099","51013","2809","57263","2774","89524","4485","N","N","N","N","N","N","N","N","3134","1485","N","N","17668","2717","75974","4712","2526","976","5993","1322","30021","2440","28303","2945","11519","1821","19598","2339","10316","1567","99757","3684","29914","2892","106698","3747","10605","2305","96093","4415","64695","5059","(X)","(X)","15.8","2.4","24.7","2.6","33.1","2.6","26.3","2.6","47.1","2.0","52.9","2.0","82.7","2.8","N","N","N","N","N","N","N","N","2.9","1.4","N","N","16.3","2.5","70.2","3.2","2.3","0.9","5.5","1.2","27.7","2.3","26.1","2.6","10.6","1.6","18.1","1.9","9.5","1.4","92.1","1.4","27.6","2.3","(X)","(X)","9.9","2.2","90.1","2.2","(X)","(X)"
"0600000US1704300250","Addison township, DuPage County, Illinois","61111","3047","10923","1772","15132","2048","20372","2015","14684","2376","31951","2265","29160","1755","49127","3770","N","N","4536","1394","N","N","N","N","3229","1173","N","N","12836","2444","40118","3741","3060","1007","2722","921","20180","2262","13793","2076","6063","1304","10210","1528","5083","1026","55329","3081","15293","1889","60606","3022","3481","1398","57125","3152","77772","8033","(X)","(X)","17.9","2.7","24.8","3.4","33.3","3.1","24.0","3.4","52.3","2.2","47.7","2.2","80.4","3.6","N","N","7.4","2.3","N","N","N","N","5.3","2.0","N","N","21.0","4.1","65.6","4.3","5.0","1.6","4.5","1.5","33.0","3.3","22.6","3.3","9.9","2.0","16.7","2.2","8.3","1.7","90.5","1.9","25.0","2.8","(X)","(X)","5.7","2.3","94.3","2.3","(X)","(X)"
"0600000US1704306600","Bloomingdale township, DuPage County, Illinois","75125","2996","13883","2084","19323","2004","25425","2223","16494","2138","35645","2096","39480","2228","55367","3860","N","N","10723","2352","N","N","N","N","1707","984","N","N","8093","1734","49460","3544","2061","812","3551","991","19895","2312","16392","2179","5093","1186","19711","2071","8422","1521","69513","3061","28133","2684","74160","3027","4334","1424","69826","3289","86065","6508","(X)","(X)","18.5","2.5","25.7","2.8","33.8","2.7","22.0","2.6","47.4","2.1","52.6","2.1","73.7","3.9","N","N","14.3","3.0","N","N","N","N","2.3","1.3","N","N","10.8","2.3","65.8","3.8","2.7","1.1","4.7","1.3","26.5","2.9","21.8","2.7","6.8","1.5","26.2","2.5","11.2","2.0","92.5","1.7","37.4","3.3","(X)","(X)","5.8","1.9","94.2","1.9","(X)","(X)"
"0600000US1704320604","Downers Grove township, DuPage County, Illinois","108847","3519","19044","2534","23812","2220","39289","2729","26702","2482","51230","2798","57617","2397","88885","3930","N","N","10723","2102","N","N","N","N","N","N","N","N","6580","1716","83944","4154","1037","335","3439","904","18398","2360","19407","2724","5451","1081","36756","2975","24359","2388","104371","3497","61115","3726","107966","3710","5434","1482","102532","3910","99004","4884","(X)","(X)","17.5","2.2","21.9","2.2","36.1","2.0","24.5","2.1","47.1","1.8","52.9","1.8","81.7","3.1","N","N","9.9","1.9","N","N","N","N","N","N","N","N","6.0","1.6","77.1","3.4","1.0","0.3","3.2","0.8","16.9","2.1","17.8","2.4","5.0","1.0","33.8","2.5","22.4","2.0","95.9","0.8","56.1","2.8","(X)","(X)","5.0","1.4","95.0","1.4","(X)","(X)"
"0600000US1704343952","Lisle township, DuPage County, Illinois","83291","3182","16670","2560","17990","1805","30510","2624","18121","2046","42151","2710","41140","2014","69823","3476","N","N","8027","1865","N","N","N","N","N","N","N","N","6697","1480","64029","3523","820","484","1528","681","11323","1786","18407","2400","5282","1142","26367","2470","19564","1724","80943","3125","45931","2906","81530","3205","3624","1150","77906","2995","107994","9199","(X)","(X)","20.0","2.8","21.6","2.5","36.6","2.5","21.8","2.4","50.6","2.1","49.4","2.1","83.8","2.4","N","N","9.6","2.2","N","N","N","N","N","N","N","N","8.0","1.7","76.9","2.9","1.0","0.6","1.8","0.8","13.6","2.1","22.1","2.6","6.3","1.4","31.7","2.8","23.5","2.0","97.2","1.0","55.1","3.1","(X)","(X)","4.4","1.4","95.6","1.4","(X)","(X)"
"0600000US1704349451","Milton township, DuPage County, Illinois","83444","3486","14204","2039","18695","2056","31238","2269","19307","1935","40814","2073","42630","2704","73059","3898","N","N","5055","1220","N","N","N","N","N","N","N","N","5541","1944","69395","3895","1060","606","2248","766","11736","2040","15501","1999","4871","1014","28920","2356","19108","2168","80136","3527","48028","3170","80555","3727","2685","1312","77870","3968","101507","5272","(X)","(X)","17.0","2.3","22.4","2.5","37.4","2.1","23.1","2.0","48.9","2.0","51.1","2.0","87.6","2.5","N","N","6.1","1.5","N","N","N","N","N","N","N","N","6.6","2.3","83.2","2.7","1.3","0.7","2.7","0.9","14.1","2.4","18.6","2.2","5.8","1.2","34.7","2.4","22.9","2.5","96.0","1.2","57.6","3.1","(X)","(X)","3.3","1.6","96.7","1.6","(X)","(X)"
"0600000US1704351635","Naperville township, DuPage County, Illinois","67294","3070","13850","2056","16738","2118","26718","2565","9988","1743","31958","2238","35336","1944","49054","3420","N","N","9419","1825","N","N","N","N","N","N","N","N","6983","1911","45061","3514","747","522","1567","616","10175","1988","11623","2067","4434","1057","23940","1822","14808","1806","64980","3077","38748","2368","66291","3080","2904","1194","63387","3016","115334","10050","(X)","(X)","20.6","2.8","24.9","3.4","39.7","3.1","14.8","2.4","47.5","2.2","52.5","2.2","72.9","3.7","N","N","14.0","2.8","N","N","N","N","N","N","N","N","10.4","2.8","67.0","4.0","1.1","0.8","2.3","0.9","15.1","2.8","17.3","2.8","6.6","1.5","35.6","2.6","22.0","2.6","96.6","1.2","57.6","3.3","(X)","(X)","4.4","1.8","95.6","1.8","(X)","(X)"
"0600000US1704379410","Wayne township, DuPage County, Illinois","48083","2405","8241","1704","11495","1495","19140","1973","9207","1576","22745","1402","25338","1458","36338","3366","N","N","7590","2337","N","N","N","N","N","N","N","N","5418","1409","33070","3307","698","361","2564","860","9822","1473","11914","1730","4841","952","12685","1683","5559","1030","44821","2426","18244","1902","47832","2472","840","717","46992","2668","116560","7495","(X)","(X)","17.1","3.2","23.9","3.5","39.8","3.6","19.1","2.9","47.3","1.6","52.7","1.6","75.6","5.7","N","N","15.8","4.7","N","N","N","N","N","N","N","N","11.3","2.9","68.8","5.9","1.5","0.8","5.3","1.8","20.4","2.9","24.8","3.1","10.1","1.9","26.4","3.4","11.6","2.1","93.2","2.0","37.9","3.8","(X)","(X)","1.8","1.5","98.2","1.5","(X)","(X)"
"0600000US1704383947","York township, DuPage County, Illinois","89933","2587","17724","2029","21053","2124","29235","2313","21921","1888","41860","2114","48073","1883","74807","3829","N","N","7703","1959","N","N","N","N","N","N","N","N","7364","2279","68670","3869","1329","847","2053","700","17045","2065","19300","1921","5777","1136","28031","2849","16398","1768","86551","2746","44429","3173","88248","2797","6035","1547","82213","3052","89024","6731","(X)","(X)","19.7","2.1","23.4","2.4","32.5","2.3","24.4","1.9","46.5","1.7","53.5","1.7","83.2","3.0","N","N","8.6","2.2","N","N","N","N","N","N","N","N","8.2","2.5","76.4","3.2","1.5","0.9","2.3","0.8","19.0","2.2","21.5","2.1","6.4","1.3","31.2","2.9","18.2","2.0","96.2","1.1","49.4","3.1","(X)","(X)","6.8","1.7","93.2","1.7","(X)","(X)"
"0600000US1708903025","Aurora township, Kane County, Illinois","89947","4854","24049","2488","21649","2754","28472","3533","15777","2092","43082","3430","46865","2908","65516","4899","N","N","N","N","N","N","N","N","6584","1850","N","N","36362","3768","38270","4168","6872","2271","7565","1722","27561","3117","24511","2905","6471","1379","11175","2334","5792","1213","75510","4962","16967","2913","88678","4983","8663","2429","80015","5645","61885","5487","(X)","(X)","26.7","2.6","24.1","3.1","31.7","2.8","17.5","2.2","47.9","2.3","52.1","2.3","72.8","3.8","N","N","N","N","N","N","N","N","7.3","2.1","N","N","40.4","4.1","42.5","3.7","7.6","2.6","8.4","1.8","30.6","3.4","27.3","2.7","7.2","1.5","12.4","2.3","6.4","1.3","83.9","2.8","18.9","2.9","(X)","(X)","9.8","2.8","90.2","2.8","(X)","(X)"
"0600000US1708921046","Dundee township, Kane County, Illinois","41687","2651","9972","1966","9378","1532","15442","2051","6895","1409","20378","1685","21309","1805","31349","3428","N","N","N","N","N","N","N","N","5652","2357","N","N","10126","2210","27584","3125","1768","742","2902","963","9958","1842","9938","2155","3849","1067","9733","1811","3539","876","37017","2555","13272","2138","41687","2651","2088","916","39599","2808","90723","8520","(X)","(X)","23.9","4.3","22.5","3.8","37.0","4.2","16.5","3.2","48.9","2.7","51.1","2.7","75.2","6.0","N","N","N","N","N","N","N","N","13.6","5.8","N","N","24.3","5.3","66.2","5.5","4.2","1.8","7.0","2.2","23.9","4.2","23.8","4.6","9.2","2.5","23.3","4.3","8.5","2.1","88.8","3.1","31.8","5.2","(X)","(X)","5.0","2.2","95.0","2.2","(X)","(X)"
