"GEO_ID","NAME","S2901_C01_001E","S2901_C01_001M","S2901_C01_002E","S2901_C01_002M","S2901_C01_003E","S2901_C01_003M","S2901_C01_004E","S2901_C01_004M","S2901_C01_005E","S2901_C01_005M","S2901_C01_006E","S2901_C01_006M","S2901_C01_007E","S2901_C01_007M","S2901_C01_008E","S2901_C01_008M","S2901_C01_009E","S2901_C01_009M","S2901_C01_010E","S2901_C01_010M","S2901_C01_011E","S2901_C01_011M","S2901_C01_012E","S2901_C01_012M","S2901_C01_013E","S2901_C01_013M","S2901_C01_014E","S2901_C01_014M","S2901_C01_015E","S2901_C01_015M","S2901_C01_016E","S2901_C01_016M","S2901_C01_017E","S2901_C01_017M","S2901_C01_018E","S2901_C01_018M","S2901_C01_019E","S2901_C01_019M","S2901_C01_020E","S2901_C01_020M","S2901_C01_021E","S2901_C01_021M","S2901_C01_022E","S2901_C01_022M","S2901_C01_023E","S2901_C01_023M","S2901_C01_024E","S2901_C01_024M","S2901_C01_025E","S2901_C01_025M","S2901_C01_026E","S2901_C01_026M","S2901_C01_027E","S2901_C01_027M","S2901_C01_028E","S2901_C01_028M","S2901_C01_029E","S2901_C01_029M","S2901_C02_001E","S2901_C02_001M","S2901_C02_002E","S2901_C02_002M","S2901_C02_003E","S2901_C02_003M","S2901_C02_004E","S2901_C02_004M","S2901_C02_005E","S2901_C02_005M","S2901_C02_006E","S2901_C02_006M","S2901_C02_007E","S2901_C02_007M","S2901_C02_008E","S2901_C02_008M","S2901_C02_009E","S2901_C02_009M","S2901_C02_010E","S2901_C02_010M","S2901_C02_011E","S2901_C02_011M","S2901_C02_012E","S2901_C02_012M","S2901_C02_013E","S2901_C02_013M","S2901_C02_014E","S2901_C02_014M","S2901_C02_015E","S2901_C02_015M","S2901_C02_016E","S2901_C02_016M","S2901_C02_017E","S2901_C02_017M","S2901_C02_018E","S2901_C02_018M","S2901_C02_019E","S2901_C02_019M","S2901_C02_020E","S2901_C02_020M","S2901_C02_021E","S2901_C02_021M","S2901_C02_022E","S2901_C02_022M","S2901_C02_023E","S2901_C02_023M","S2901_C02_024E","S2901_C02_024M","S2901_C02_025E","S2901_C02_025M","S2901_C02_026E","S2901_C02_026M","S2901_C02_027E","S2901_C02_027M","S2901_C02_028E","S2901_C02_028M","S2901_C02_029E","S2901_C02_029M"
"0500000US01081","Lee County, Alabama","124629","1182","38486","1429","30492","1787","34906","991","20745","596","60177","759","64452","754","92169","866","N","N","1754","956","N","N","N","N","N","N","N","N","3527","308","89290","618","2552","1043","6364","1968","29283","3524","33640","3271","11497","2179","22651","3120","18642","2604","115713","2194","41293","4080","119026","1667","21756","2948","97270","3161","57637","7845","(X)","(X)","30.9","1.1","24.5","1.4","28.0","0.8","16.6","0.4","48.3","0.4","51.7","0.4","74.0","0.8","N","N","1.4","0.8","N","N","N","N","N","N","N","N","2.8","0.2","71.6","0.6","2.0","0.8","5.1","1.6","23.5","2.9","27.0","2.6","9.2","1.8","18.2","2.5","15.0","2.1","92.8","1.7","33.1","3.2","(X)","(X)","18.3","2.5","81.7","2.5","(X)","(X)"
"0500000US01083","Limestone County, Alabama","75911","1042","14249","1204","18968","1447","26581","1339","16113","1301","37498","580","38413","797","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2057","697","7219","1823","26412","2827","15115","2206","7077","1720","13248","1776","4783","1204","66635","2139","18031","2157","72811","1427","8622","2229","64189","2571","63287","7075","(X)","(X)","18.8","1.6","25.0","1.9","35.0","1.8","21.2","1.5","49.4","0.6","50.6","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.7","0.9","9.5","2.4","34.8","3.6","19.9","2.9","9.3","2.3","17.5","2.3","6.3","1.6","87.8","2.7","23.8","2.8","(X)","(X)","11.8","3.1","88.2","3.1","(X)","(X)"
"0500000US01089","Madison County, Alabama","283657","1772","59088","960","68488","1286","99014","1205","57067","831","135549","1271","148108","1056","198393","1567","70703","870","6446","934","N","N","N","N","N","N","N","N","7917","1257","192262","1011","4488","1142","14835","2399","58872","4042","66742","4106","24140","2591","70860","5097","43720","3658","264334","2961","114580","5590","274545","2444","26745","3239","247800","3945","68544","3919","(X)","(X)","20.8","0.3","24.1","0.4","34.9","0.4","20.1","0.3","47.8","0.3","52.2","0.3","69.9","0.4","24.9","0.3","2.3","0.3","N","N","N","N","N","N","N","N","2.8","0.4","67.8","0.5","1.6","0.4","5.2","0.8","20.8","1.4","23.5","1.4","8.5","0.9","25.0","1.8","15.4","1.3","93.2","0.9","40.4","1.9","(X)","(X)","9.7","1.2","90.3","1.2","(X)","(X)"
"0500000US01095","Marshall County, Alabama","67684","1663","12149","835","15312","977","23695","758","16528","259","33055","1137","34629","747","63733","1669","N","N","N","N","N","N","N","N","N","N","N","N","3593","1061","N","N","3083","819","7902","2267","22886","2557","14400","1852","6472","1380","9539","1739","3402","692","56699","2630","12941","1827","66775","1565","9584","2525","57191","2733","50457","4330","(X)","(X)","17.9","0.9","22.6","1.1","35.0","1.1","24.4","0.8","48.8","0.7","51.2","0.7","94.2","0.5","N","N","N","N","N","N","N","N","N","N","N","N","5.3","1.5","N","N","4.6","1.2","11.7","3.3","33.8","3.7","21.3","2.6","9.6","2.0","14.1","2.6","5.0","1.0","83.8","3.3","19.1","2.7","(X)","(X)","14.4","3.7","85.6","3.7","(X)","(X)"
"0500000US01097","Mobile County, Alabama","312267","1422","66435","914","75298","1494","103019","1180","67515","841","145186","974","167081","1106","189879","1597","109089","1513","4779","1179","N","N","N","N","N","N","N","N","6521","965","185824","375","7355","1513","31040","4741","113997","5479","69891","4805","24562","2772","43323","3200","22099","2593","273872","5226","65422","3974","306990","2000","43373","4872","263617","5363","50025","1890","(X)","(X)","21.3","0.3","24.1","0.5","33.0","0.4","21.6","0.3","46.5","0.2","53.5","0.2","60.8","0.4","34.9","0.5","1.5","0.4","N","N","N","N","N","N","N","N","2.1","0.3","59.5","0.3","2.4","0.5","9.9","1.5","36.5","1.7","22.4","1.5","7.9","0.9","13.9","1.0","7.1","0.8","87.7","1.6","21.0","1.3","(X)","(X)","14.1","1.6","85.9","1.6","(X)","(X)"
"0500000US01101","Montgomery County, Alabama","168682","885","38285","483","42313","650","53018","562","35066","318","76867","642","91815","717","63722","617","N","N","2461","738","N","N","N","N","N","N","N","N","2776","477","N","N","4405","1346","12452","2329","44203","3675","42010","3426","12247","2055","30861","3185","22504","2288","151825","2927","53365","3733","162049","2335","20436","2769","141613","3645","52899","2178","(X)","(X)","22.7","0.3","25.1","0.3","31.4","0.3","20.8","0.2","45.6","0.3","54.4","0.3","37.8","0.4","N","N","1.5","0.4","N","N","N","N","N","N","N","N","1.6","0.3","N","N","2.6","0.8","7.4","1.4","26.2","2.2","24.9","2.0","7.3","1.2","18.3","1.9","13.3","1.3","90.0","1.7","31.6","2.2","(X)","(X)","12.6","1.7","87.4","1.7","(X)","(X)"
"0500000US01103","Morgan County, Alabama","88925","1499","16037","401","19169","1375","32043","1113","21676","915","42959","925","45966","904","74039","1479","N","N","N","N","N","N","N","N","N","N","N","N","3037","1069","N","N","3461","853","7623","1783","33287","2674","18887","2448","6904","1505","12507","1700","6256","1357","77841","2532","18763","2110","87073","2094","10429","2292","76644","3131","54527","3095","(X)","(X)","18.0","0.4","21.6","1.3","36.0","1.2","24.4","1.1","48.3","0.6","51.7","0.6","83.3","0.4","N","N","N","N","N","N","N","N","N","N","N","N","3.4","1.2","N","N","3.9","1.0","8.6","2.0","37.4","2.9","21.2","2.8","7.8","1.7","14.1","1.9","7.0","1.5","87.5","2.2","21.1","2.3","(X)","(X)","12.0","2.7","88.0","2.7","(X)","(X)"
"0500000US01115","St. Clair County, Alabama","69081","266","12301","1248","17731","1309","24630","812","14419","562","33272","556","35809","556","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3163","1607","7013","1629","24322","2978","17440","2393","7913","1778","6167","1530","3063","1047","58905","1997","9230","1787","66991","753","6033","2915","60958","3042","67745","6259","(X)","(X)","17.8","1.8","25.7","1.9","35.7","1.2","20.9","0.8","48.2","0.8","51.8","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.6","2.3","10.2","2.4","35.2","4.3","25.2","3.4","11.5","2.6","8.9","2.2","4.4","1.5","85.3","2.9","13.4","2.6","(X)","(X)","9.0","4.4","91.0","4.4","(X)","(X)"
"0500000US01117","Shelby County, Alabama","161863","1239","29658","752","41526","1143","55574","1010","35105","621","77104","1007","84759","861","134552","1037","N","N","2043","635","N","N","N","N","N","N","N","N","4805","832","131274","576","2502","952","7477","1536","34795","3123","37845","3085","11836","1618","44723","2860","22685","2421","151884","1993","67408","3794","159213","1671","8845","1926","150368","2416","77294","6030","(X)","(X)","18.3","0.4","25.7","0.6","34.3","0.7","21.7","0.4","47.6","0.4","52.4","0.4","83.1","0.5","N","N","1.3","0.4","N","N","N","N","N","N","N","N","3.0","0.5","81.1","0.6","1.5","0.6","4.6","0.9","21.5","1.9","23.4","1.9","7.3","1.0","27.6","1.7","14.0","1.5","93.8","1.0","41.6","2.4","(X)","(X)","5.6","1.2","94.4","1.2","(X)","(X)"
"0500000US01121","Talladega County, Alabama","62328","322","12154","256","14060","252","21503","166","14611","2","29344","184","32984","264","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2680","1103","8322","1567","23392","2186","14260","1936","5163","1036","5027","1165","3484","1213","51326","2036","8511","1855","58853","1823","8916","1811","49937","2511","50439","8724","(X)","(X)","19.5","0.4","22.6","0.4","34.5","0.2","23.4","0.1","47.1","0.3","52.9","0.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.3","1.8","13.4","2.5","37.5","3.5","22.9","3.1","8.3","1.7","8.1","1.9","5.6","2.0","82.3","3.2","13.7","3.0","(X)","(X)","15.1","3.1","84.9","3.1","(X)","(X)"
"0500000US01125","Tuscaloosa County, Alabama","161318","1094","49110","870","37121","689","46333","564","28754","449","76545","825","84773","788","107214","908","N","N","N","N","N","N","N","N","N","N","N","N","N","N","104271","442","3064","1142","12959","2539","50620","4545","41084","4405","10928","2154","26711","3865","15952","2228","145295","3310","42663","4262","151958","2455","23757","4534","128201","4770","51714","3437","(X)","(X)","30.4","0.4","23.0","0.4","28.7","0.3","17.8","0.3","47.4","0.4","52.6","0.4","66.5","0.3","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64.6","0.4","1.9","0.7","8.0","1.6","31.4","2.8","25.5","2.7","6.8","1.3","16.6","2.4","9.9","1.4","90.1","1.8","26.4","2.6","(X)","(X)","15.6","3.0","84.4","3.0","(X)","(X)"
"0500000US01127","Walker County, Alabama","48925","686","8662","437","10326","592","17925","852","12012","371","23520","580","25405","309","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2352","869","6335","1508","17820","1856","11914","1788","4933","1024","4007","1100","1564","659","40238","1918","5571","1369","48282","858","7117","1389","41165","1569","46990","5661","(X)","(X)","17.7","0.9","21.1","1.3","36.6","1.5","24.6","0.7","48.1","0.7","51.9","0.7","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4.8","1.8","12.9","3.1","36.4","3.9","24.4","3.6","10.1","2.1","8.2","2.3","3.2","1.3","82.2","3.9","11.4","2.8","(X)","(X)","14.7","2.9","85.3","2.9","(X)","(X)"
"0500000US02020","Anchorage Municipality, Alaska","209427","2269","50185","2228","59618","2342","67653","2307","31971","1211","104855","1968","104572","1370","140240","2481","11494","1000","17062","2013","N","N","N","N","N","N","N","N","15864","1141","130289","2049","2452","893","8343","1872","57740","4251","54512","4497","18483","2184","42149","3564","25748","2331","198632","2949","67897","4067","204019","2271","18171","3571","185848","4528","83629","3832","(X)","(X)","24.0","0.9","28.5","1.2","32.3","1.0","15.3","0.6","50.1","0.6","49.9","0.6","67.0","0.9","5.5","0.5","8.1","0.9","N","N","N","N","N","N","N","N","7.6","0.5","62.2","0.7","1.2","0.4","4.0","0.9","27.6","2.1","26.0","2.0","8.8","1.1","20.1","1.7","12.3","1.1","94.8","1.0","32.4","1.9","(X)","(X)","8.9","1.8","91.1","1.8","(X)","(X)"
"0500000US02090","Fairbanks North Star Borough, Alaska","72121","757","21202","1294","19151","1644","20818","1666","10950","857","39898","795","32223","871","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1320","944","2104","993","15138","2118","27498","2992","5907","1671","10425","1638","9729","2179","68697","1579","20154","2494","68604","1226","3777","1257","64827","1666","72255","8205","(X)","(X)","29.4","1.8","26.6","2.3","28.9","2.2","15.2","1.2","55.3","1.0","44.7","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.8","1.3","2.9","1.4","21.0","2.9","38.1","4.1","8.2","2.3","14.5","2.3","13.5","3.0","95.3","1.9","27.9","3.4","(X)","(X)","5.5","1.8","94.5","1.8","(X)","(X)"
"0500000US02170","Matanuska-Susitna Borough, Alaska","78527","547","15976","538","21568","614","27441","728","13542","378","40863","298","37664","476","66258","553","N","N","N","N","N","N","N","N","N","N","N","N","N","N","64085","316","1472","476","4518","947","26708","1972","20769","1912","7843","1033","12170","1393","5047","760","72537","1186","17217","1536","76674","1380","6003","1294","70671","1811","75058","3491","(X)","(X)","20.3","0.6","27.5","0.8","34.9","0.9","17.2","0.5","52.0","0.4","48.0","0.4","84.4","0.6","N","N","N","N","N","N","N","N","N","N","N","N","N","N","81.6","0.5","1.9","0.6","5.8","1.2","34.0","2.5","26.4","2.4","10.0","1.3","15.5","1.8","6.4","1.0","92.4","1.4","21.9","2.0","(X)","(X)","7.8","1.7","92.2","1.7","(X)","(X)"
"0500000US04001","Apache County, Arizona","52650","566","11506","762","11420","725","18121","867","11603","539","26167","680","26483","428","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","4216","806","5284","1036","16460","1486","16768","1579","4286","997","2871","755","2765","872","43150","1216","5636","1136","51726","605","15466","2249","36260","2227","30373","4635","(X)","(X)","21.9","1.4","21.7","1.3","34.4","1.5","22.0","1.1","49.7","0.9","50.3","0.9","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","8.0","1.5","10.0","1.9","31.3","2.8","31.8","3.1","8.1","1.9","5.5","1.4","5.3","1.7","82.0","2.4","10.7","2.2","(X)","(X)","29.9","4.3","70.1","4.3","(X)","(X)"
"0500000US04003","Cochise County, Arizona","93194","1456","17201","905","20007","1185","27944","1030","28042","857","48203","1107","44991","1202","81056","1705","N","N","N","N","N","N","N","N","N","N","N","N","27696","1127","57320","445","3595","1142","7062","1523","25525","2458","25510","2379","10814","1904","12356","1808","8332","1456","82537","2307","20688","2435","87833","1800","11971","1927","75862","2525","49356","2845","(X)","(X)","18.5","1.0","21.5","1.1","30.0","1.1","30.1","0.9","51.7","1.0","48.3","1.0","87.0","1.6","N","N","N","N","N","N","N","N","N","N","N","N","29.7","0.9","61.5","1.0","3.9","1.2","7.6","1.6","27.4","2.6","27.4","2.6","11.6","2.0","13.3","1.9","8.9","1.5","88.6","2.1","22.2","2.5","(X)","(X)","13.6","2.2","86.4","2.2","(X)","(X)"
"0500000US04005","Coconino County, Arizona","112926","865","40718","873","23334","918","30535","1227","18339","731","55075","773","57851","779","74647","1376","N","N","N","N","N","N","N","N","N","N","N","N","14250","501","65816","570","2053","508","4591","1128","25309","2595","35850","3189","10119","1727","20477","2434","14527","1893","106282","1547","35004","2945","100384","1770","17026","2415","83358","2523","57870","5576","(X)","(X)","36.1","0.6","20.7","0.8","27.0","1.1","16.2","0.6","48.8","0.6","51.2","0.6","66.1","1.2","N","N","N","N","N","N","N","N","N","N","N","N","12.6","0.4","58.3","0.4","1.8","0.4","4.1","1.0","22.4","2.2","31.7","2.8","9.0","1.5","18.1","2.2","12.9","1.7","94.1","1.1","31.0","2.6","(X)","(X)","17.0","2.3","83.0","2.3","(X)","(X)"
"0500000US04013","Maricopa County, Arizona","3082468","14047","685908","5358","761987","8028","964867","6694","669706","3240","1503528","8066","1578940","8232","2527049","16522","182873","3600","97781","4234","67686","3805","5324","786","119355","10487","82400","5087","710740","12567","1977366","5976","88596","6068","194224","9238","735191","16283","802656","14148","269385","8734","646966","12275","345450","8829","2799648","15353","992416","14040","3041281","14187","283848","12218","2757433","20014","71128","961","(X)","(X)","22.3","0.1","24.7","0.2","31.3","0.2","21.7","0.1","48.8","0.1","51.2","0.1","82.0","0.4","5.9","0.1","3.2","0.1","2.2","0.1","0.2","0.1","3.9","0.3","2.7","0.2","23.1","0.3","64.1","0.3","2.9","0.2","6.3","0.3","23.9","0.5","26.0","0.5","8.7","0.3","21.0","0.4","11.2","0.3","90.8","0.4","32.2","0.4","(X)","(X)","9.3","0.4","90.7","0.4","(X)","(X)"
"0500000US04015","Mohave County, Arizona","171003","2095","23154","1021","26859","1489","56144","1346","64846","880","86451","1324","84552","1394","156057","1953","N","N","N","N","N","N","N","N","3628","1701","N","N","21249","1911","139702","505","3919","1030","18067","2550","60388","4517","51844","3596","14883","2707","14027","1934","7875","1471","149017","3449","21902","2084","167814","2437","21429","3022","146385","3608","50119","2570","(X)","(X)","13.5","0.5","15.7","0.8","32.8","0.8","37.9","0.6","50.6","0.5","49.4","0.5","91.3","1.0","N","N","N","N","N","N","N","N","2.1","1.0","N","N","12.4","1.0","81.7","1.0","2.3","0.6","10.6","1.5","35.3","2.5","30.3","2.1","8.7","1.6","8.2","1.1","4.6","0.9","87.1","1.5","12.8","1.2","(X)","(X)","12.8","1.8","87.2","1.8","(X)","(X)"
"0500000US04017","Navajo County, Arizona","80410","889","15737","818","17610","702","26786","733","20277","564","40165","452","40245","652","N","N","N","N","N","N","N","N","N","N","N","N","N","N","7495","839","N","N","3355","640","9724","1380","24225","2075","26678","2628","6669","1166","5340","1124","4419","1056","67331","1535","9759","1578","78218","1064","17316","2502","60902","2432","39071","3671","(X)","(X)","19.6","0.9","21.9","0.8","33.3","0.9","25.2","0.7","50.0","0.4","50.0","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","9.3","0.9","N","N","4.2","0.8","12.1","1.7","30.1","2.5","33.2","3.3","8.3","1.5","6.6","1.4","5.5","1.3","83.7","1.8","12.1","2.0","(X)","(X)","22.1","3.1","77.9","3.1","(X)","(X)"
"0500000US04019","Pima County, Arizona","761110","6725","178509","3662","159782","3142","218040","2928","204779","1572","371071","4038","390039","3941","608990","7471","26769","1673","16328","1668","26520","2483","N","N","51867","5261","29940","3617","229750","6001","455431","1804","23078","2632","50453","4288","179875","6045","213471","6657","62692","4517","139792","6054","91749","4820","687579","7076","231541","7736","737078","6872","86495","6460","650583","9720","57544","1858","(X)","(X)","23.5","0.4","21.0","0.3","28.6","0.3","26.9","0.3","48.8","0.3","51.2","0.3","80.0","0.8","3.5","0.2","2.1","0.2","3.5","0.3","N","N","6.8","0.7","3.9","0.5","30.2","0.5","59.8","0.5","3.0","0.3","6.6","0.6","23.6","0.8","28.0","0.8","8.2","0.6","18.4","0.8","12.1","0.6","90.3","0.6","30.4","1.0","(X)","(X)","11.7","0.9","88.3","0.9","(X)","(X)"
"0500000US04021","Pinal County, Arizona","339589","3077","63816","1315","83173","2149","100091","2272","92509","1426","178886","1803","160703","2146","276231","4481","N","N","3597","1111","N","N","N","N","13429","3603","N","N","85133","2556","211811","1412","10912","2529","32947","3736","105057","5585","98827","6123","28513","3465","45991","3479","17342","2453","295730","4996","63333","4213","316475","4745","32866","4595","283609","6438","62034","2355","(X)","(X)","18.8","0.4","24.5","0.6","29.5","0.6","27.2","0.4","52.7","0.4","47.3","0.4","81.3","1.2","N","N","1.1","0.3","N","N","N","N","4.0","1.1","N","N","25.1","0.6","62.4","0.5","3.2","0.7","9.7","1.1","30.9","1.6","29.1","1.8","8.4","1.0","13.5","1.0","5.1","0.7","87.1","1.4","18.6","1.2","(X)","(X)","10.4","1.5","89.6","1.5","(X)","(X)"
"0500000US04025","Yavapai County, Arizona","189559","1890","25017","850","26734","1288","61261","1607","76547","1059","92791","1479","96768","1568","173718","2136","N","N","N","N","N","N","N","N","5717","2004","N","N","17623","1710","162684","716","2192","939","13118","2364","49227","4234","58570","4149","15113","2280","28190","3040","23149","2508","174249","3282","51339","3567","185791","2173","21725","2957","164066","3218","54179","4141","(X)","(X)","13.2","0.4","14.1","0.6","32.3","0.8","40.4","0.6","49.0","0.6","51.0","0.6","91.6","1.1","N","N","N","N","N","N","N","N","3.0","1.0","N","N","9.3","0.8","85.8","0.8","1.2","0.5","6.9","1.3","26.0","2.2","30.9","2.1","8.0","1.2","14.9","1.6","12.2","1.3","91.9","1.3","27.1","1.9","(X)","(X)","11.7","1.6","88.3","1.6","(X)","(X)"
"0500000US04027","Yuma County, Arizona","131800","3430","35048","1638","28789","2264","33144","1824","34819","1281","69067","2325","62733","1984","114644","3639","N","N","N","N","N","N","N","N","5951","1560","N","N","69720","3330","53302","768","9135","1644","12623","1981","37405","3760","41733","3131","12165","2423","11846","2104","6893","1895","110042","3831","18739","2917","126729","3554","18732","2896","107997","4311","48313","3974","(X)","(X)","26.6","1.1","21.8","1.5","25.1","1.2","26.4","1.0","52.4","1.0","47.6","1.0","87.0","1.5","N","N","N","N","N","N","N","N","4.5","1.2","N","N","52.9","1.2","40.4","1.1","6.9","1.2","9.6","1.5","28.4","2.9","31.7","2.2","9.2","1.8","9.0","1.6","5.2","1.4","83.5","2.0","14.2","2.1","(X)","(X)","14.8","2.3","85.2","2.3","(X)","(X)"
"0500000US05007","Benton County, Arkansas","188080","2135","39123","1301","53210","1931","58483","1526","37264","761","91253","1430","96827","1304","170489","1818","N","N","4287","986","N","N","13","69","2450","873","N","N","18770","1682","155072","683","4601","1376","10472","2040","54887","3758","41701","3549","13381","1882","43507","3347","19531","2438","173007","3090","63038","4198","185381","2622","13349","2421","172032","3648","69191","3777","(X)","(X)","20.8","0.6","28.3","0.9","31.1","0.8","19.8","0.4","48.5","0.5","51.5","0.5","90.6","0.8","N","N","2.3","0.5","N","N","0.0","0.1","1.3","0.5","N","N","10.0","0.8","82.5","0.9","2.4","0.7","5.6","1.1","29.2","2.0","22.2","1.9","7.1","1.0","23.1","1.7","10.4","1.3","92.0","1.3","33.5","2.2","(X)","(X)","7.2","1.3","92.8","1.3","(X)","(X)"
"0500000US05031","Craighead County, Arkansas","81738","988","20457","471","21871","1634","24529","1425","14881","508","38463","705","43275","1157","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2542","1137","4549","1587","25576","2683","22767","2145","7235","1485","11974","2250","7095","1883","74647","2094","19069","2701","78414","1437","10075","2029","68339","2627","46188","4946","(X)","(X)","25.0","0.6","26.8","1.9","30.0","1.7","18.2","0.7","47.1","1.0","52.9","1.0","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.1","1.4","5.6","1.9","31.3","3.3","27.9","2.5","8.9","1.8","14.6","2.7","8.7","2.3","91.3","2.4","23.3","3.3","(X)","(X)","12.8","2.6","87.2","2.6","(X)","(X)"
"0500000US05045","Faulkner County, Arkansas","96536","929","28630","1213","24692","951","27104","939","16110","613","45794","635","50742","753","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1796","945","4091","1354","27730","2635","28805","2707","9185","1502","17950","1610","6979","1432","90649","1667","24929","2345","91608","1557","14311","2903","77297","3188","58528","6188","(X)","(X)","29.7","1.1","25.6","0.9","28.1","1.1","16.7","0.7","47.4","0.5","52.6","0.5","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1.9","1.0","4.2","1.4","28.7","2.7","29.8","2.8","9.5","1.5","18.6","1.7","7.2","1.5","93.9","1.6","25.8","2.5","(X)","(X)","15.6","3.2","84.4","3.2","(X)","(X)"
"0500000US05051","Garland County, Arkansas","78004","768","12468","866","16314","828","25441","690","23781","509","36200","649","41804","669","68859","816","N","N","N","N","N","N","N","N","N","N","N","N","2030","772","N","N","2035","864","3952","1257","24637","1811","20006","2387","6336","1576","13738","2040","7300","1485","72017","1774","21038","2471","76726","1068","12314","2392","64412","2714","44930","3940","(X)","(X)","16.0","1.0","20.9","1.1","32.6","0.8","30.5","0.7","46.4","0.7","53.6","0.7","88.3","0.4","N","N","N","N","N","N","N","N","N","N","N","N","2.6","1.0","N","N","2.6","1.1","5.1","1.6","31.6","2.3","25.6","3.1","8.1","2.0","17.6","2.6","9.4","1.9","92.3","2.0","27.0","3.1","(X)","(X)","16.0","3.1","84.0","3.1","(X)","(X)"
"0500000US05069","Jefferson County, Arkansas","51515","675","11355","2","11043","675","17103","3","12014","2","25212","359","26303","452","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1586","556","4887","945","20192","1957","12962","1845","3022","993","5916","1121","2950","933","45042","1214","8866","1321","45389","1538","9497","2252","35892","2414","39869","3511","(X)","(X)","22.0","0.3","21.4","1.0","33.2","0.4","23.3","0.3","48.9","0.4","51.1","0.4","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","3.1","1.1","9.5","1.8","39.2","3.8","25.2","3.5","5.9","1.9","11.5","2.2","5.7","1.8","87.4","2.1","17.2","2.6","(X)","(X)","20.9","4.8","79.1","4.8","(X)","(X)"
"0500000US05085","Lonoke County, Arkansas","53419","764","10284","486","15126","706","17606","653","10403","258","25566","391","27853","795","48641","496","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","1117","392","3988","909","22708","2366","10967","1526","4738","1132","6679","1217","3222","801","48314","1194","9901","1409","52883","803","4992","1846","47891","2031","63142","5355","(X)","(X)","19.3","0.8","28.3","1.2","33.0","1.2","19.5","0.5","47.9","0.9","52.1","0.9","91.1","0.8","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","N","2.1","0.7","7.5","1.7","42.5","4.4","20.5","2.8","8.9","2.1","12.5","2.3","6.0","1.5","90.4","1.8","18.5","2.6","(X)","(X)","9.4","3.5","90.6","3.5","(X)","(X)"
"0500000US05119","Pulaski County, Arkansas","290166","2253","60006","1101","73424","1444","94163","1451","62573","793","134661","1646","155505","1204","169925","1452","107819","1065","4317","1052","N","N","N","N","N","N","N","N","7725","1839","165301","919","6398","1723","17229","2928","77006","4818","70214","4387","22836","3394","60712","4416","35771","2945","266539","3912","96483","5050","285166","2596","37443","3667","247723","4489","52448","3744","(X)","(X)","20.7","0.3","25.3","0.4","32.5","0.5","21.6","0.3","46.4","0.3","53.6","0.3","58.6","0.4","37.2","0.4","1.5","0.4","N","N","N","N","N","N","N","N","2.7","0.6","57.0","0.5","2.2","0.6","5.9","1.0","26.5","1.7","24.2","1.5","7.9","1.2","20.9","1.5","12.3","1.0","91.9","1.2","33.3","1.7","(X)","(X)","13.1","1.3","86.9","1.3","(X)","(X)"
"0500000US05125","Saline County, Arkansas","92476","922","17068","1195","21854","854","30956","1032","22598","591","44523","947","47953","613","82721","623","N","N","N","N","N","N","N","N","N","N","N","N","2349","556","N","N","1665","740","8721","1927","32316","3036","18691","2466","8250","1588","15312","2712","7521","1522","82090","2084","22833","3165","91349","1173","7441","2035","83908","2361","66565","5219","(X)","(X)","18.5","1.2","23.6","1.0","33.5","1.0","24.4","0.6","48.1","0.7","51.9","0.7","89.5","0.7","N","N","N","N","N","N","N","N","N","N","N","N","2.5","0.6","N","N","1.8","0.8","9.4","2.1","34.9","3.2","20.2","2.7","8.9","1.7","16.6","3.0","8.1","1.7","88.8","2.2","24.7","3.5","(X)","(X)","8.1","2.2","91.9","2.2","(X)","(X)"
